VAR_DEP	BANCARIZADOS	EDAD	tipo_vivienda	SEXO	dependiente	est_civil	num_cargas	egresos_mensuales	ingresos_mensuales	SAL_DEUDA_N	NUM_DVEN_N	NUM_CONSUMO	SIGMA_TIC	PROM_TIC	CV_TIC	mold	score	NUM_TC_VIGENTES_REVTC	MAX_ANTIGUEDAD_TC_REVTC	PORC_CUPO_REVTC	CUPO_POR_TC_VIG	LN_CUPO_POR_TC_VIG	LN_rdt_cant_total_24_tc	COMPROMETIDO_EST	LN_rdt_cant_total_12_tc	LN_rope_corr_y_rot_12_tc	LN_rfp24_consumo	PORC_CUPO_6M	CUPO_POR_TC_CONSUMO	LN_rdop_3ab12_tc	LN_rdop_3ab12_consumo
1	1	35	-	MASCULINO	-	SOLTERO	0		400	0	0	9	0,7071	1,3333	0,5303	107	973	3	106	0	133,33	4,89	9,59	0,08	8,82	-0,69	-4,61	0	0	-4,61	-4,61
0	1	52	Familiar	MASCULINO	N	CASADO	0		469	0	0	0	999	999	15	72	957	3	13	0,16	266,67	5,59	10,25	0,21	9,47	-0,69	-4,61	0,01	800	-4,61	-4,61
0	1	54	-	MASCULINO	NO	SOLTERO	0		775	0	0	0	999	999	15	146	964	5	83	8,61	900	6,8	7,38	0,09	5,84	0	0	0,21	2250	-4,61	-4,61
1	1	45	-	FEMENINO	-	SOLTERO	0			0	0	6	0,9832	2,1667	0,4538	109	973	2	97	0	750	6,62	4,99	0,24	-4,61	-4,61	-4,61	0	0	-4,61	-4,61
0	1	28	-	FEMENINO	-	SOLTERO	0		292	0	0	0	999	999	15	41	962	7	35	4,95	342,86	5,84	8,12	0,03	7,42	-4,61	-4,61	0,08	2400	-4,61	-4,61
0	1	112	-	-	-	-	0			0	0	0	999	999	15	101	958	4	70	46,72	2505	7,83	6,37	0,5	6,37	-0,69	0	0,34	5010	-4,61	-4,61
1	1	33	-	MASCULINO	NO	SOLTERO	0		280	0	0	11	0,603	1,1818	0,5102	118	971	4	117	0	125	4,83	10,35	0,16	9,88	-0,41	0	0	0	-4,61	0
0	1	29	Familiar	MASCULINO	N	SOLTERO	0		987	0	0	0	999	999	15	124	957	4	40	11,76	2987,5	8	10,16	0,36	9,83	0	0	0,1	11950	-4,61	0
0	1	27	Familiar	MASCULINO	NO	SOLTERO	0		510	0	0	0	999	999	15	93	965	4	45	6,07	187,5	5,23	6,37	0,21	-4,61	-4,61	-4,61	0,4	750	-4,61	-4,61
0	1	57	-	FEMENINO	NO	CASADO	1	500	800	0	0	4	4,5	3,25	1,3846	82	957	5	67	2,25	400	5,99	7,83	0,11	8,08	-0,69	-4,61	0,14	2000	-4,61	-4,61
0	1	46	Familiar	MASCULINO	NO	SOLTERO	0		300	0	0	0	999	999	15	95	954	6	94	5,3	4463,33	8,4	9,78	0,44	9,54	-0,41	0	0,05	13390	-4,61	-4,61
0	1	40	-	FEMENINO	NO	SOLTERO	0		760	0	0	0	999	999	15	110	960	5	28	3,26	798	6,68	11,37	0,15	10,46	-0,69	-4,61	0,31	1995	-4,61	-4,61
3	1	43	-	MASCULINO	-	CASADO	0		3000	0	0	7	1,4639	1,8571	0,7882	181	915	5	69	37,04	4022	8,3	9,53	0,74	9,11	0	0	1	6703,33	-4,61	-4,61
3	1	59	-	FEMENINO	-	CASADO	0			0	0	8	1,7678	1,625	1,0879	47	942	3	36	0	268,33	5,59	10,04	0	8,89	0	0	0	0	-4,61	-4,61
3	1	55	Familiar	FEMENINO	I	UNION LIBRE	0		292	0	0	1	13	12	1,0833	61	956	3	60	10,09	150	5,01	9,59	0,11	9,38	0	-4,61	0,18	450	-4,61	-4,61
0	1	48	-	FEMENINO	-	SOLTERO	0		585	0	0	0	999	999	15	106	962	4	53	3,8	500	6,21	9,53	0,1	9,55	0	-0,06	0,34	2000	-4,61	-4,61
0	1	45	Familiar	MASCULINO	NO	DIVORCIADO	0	294	3148	0	0	0	999	999	15	142	931	5	36	10,58	3584	8,18	10,04	0,36	9,29	-0,41	0	0,12	8960	-4,61	-4,61
1	1	44	-	FEMENINO	-	SOLTERO	0		297	0	0	10	0,6749	1,3	0,5192	103	921	4	78	26,98	250	5,52	9,42	0,13	9,78	0	0	0,33	1000	-4,61	-4,61
0	1	42	Familiar	FEMENINO	N	CASADO	0		400	0	0	3	5,7735	4,3333	1,3323	68	956	4	67	36,13	1022,5	6,93	12,24	0,17	11,75	-0,22	-4,61	0,19	2045	-4,61	-4,61
3	1	39	-	FEMENINO	-	SOLTERO	0		292	0	0	6	2,8577	2,1667	1,319	106	929	2	105	0	200	5,3	11,56	0,12	11,06	-0,34	0	0	0	-4,61	-0,69
1	1	28	Familiar	FEMENINO	N	CASADO	0		292	0	0	11	0,603	1,1818	0,5102	68	968	2	14	0	550	6,31	12,7	0,29	11,9	-0,69	0	0	0	-4,61	-0,69
0	1	36	-	FEMENINO	-	UNION LIBRE	0		1068	0	0	0	999	999	15	79	957	5	78	37,87	554	6,32	9,01	0,42	8,67	-0,69	-4,61	1,32	1385	-4,61	-4,61
0	1	47	-	MASCULINO	-	CASADO	0		817	0	0	0	999	999	15	79	953	2	43	30,9	1465	7,29	10,33	0,27	9,01	0	0	0,3	2930	-4,61	-4,61
0	1	38	-	FEMENINO	-	DIVORCIADO	0		733	0	0	0	999	999	15	105	971	3	89	0	300	5,7	10,08	0,18	9,64	-4,61	0	0	0	-4,61	-4,61
1	1	27	-	MASCULINO	-	SOLTERO	0		308	0	0	7	1,2536	1,7143	0,7312	71	945	3	16	0	133,33	4,89	-4,61	0	-4,61	-4,61	0	0	0	-4,61	-4,61
0	1	35	-	FEMENINO	-	CASADO	0		1092	0	0	0	999	999	15	104	964	2	43	1,53	2075	7,64	9,79	0,16	9,3	-0,69	-4,61	0,05	4150	-4,61	-4,61
0	1	36	Familiar	MASCULINO	N	CASADO	0		2571	0	0	0	999	999	15	72	954	5	53	14,92	460	6,13	11,04	0,17	10,59	0	0	0,42	2300	-4,61	-4,61
0	1	29	-	FEMENINO	-	SOLTERO	0			0	0	0	999	999	15	59	942	7	28	1,49	314,29	5,75	9,99	0,25	9,4	0	0	0,03	2200	-4,61	-4,61
0	1	48	PROPIO	MASCULINO	NO	SOLTERO	0		1384	0	0	0	999	999	15	89	956	7	23	25,2	780	6,66	10,5	0,19	10,09	-0,29	0	0,31	2730	-4,61	0
1	1	30	Familiar	FEMENINO	N	SOLTERO	0		1000	0	0	8	0,744	1,625	0,4579	86	970	4	32	3,99	502,5	6,22	10,53	0,4	9,97	-0,69	-4,61	0,09	2010	-4,61	-4,61
3	1	51	-	FEMENINO	-	DIVORCIADO	0		298	0	0	2	4,2426	5	0,8485	96	969	3	11	19,9	266,67	5,59	10,17	0,03	9,5	-0,59	0	0,23	800	-4,61	-4,61
1	1	42	-	MASCULINO	-	CASADO	0		2820	0	0	8	0,7559	1,5	0,504	70	968	6	69	34,59	1923,33	7,56	9,75	0,61	9,3	-0,29	0	0,36	3846,67	-4,61	-4,61
1	1	30	-	FEMENINO	NO	SOLTERO	0		819	0	0	9	1,0138	1,4444	0,7019	97	974	6	91	29,59	1067,39	6,97	8,93	0,38	8,41	0	0	0,25	2134,77	-4,61	0
0	1	35	Familiar	MASCULINO	N	CASADO	0		769	0	0	0	999	999	15	131	963	6	123	0	1166,67	7,06	-4,61	0,25	-4,61	-4,61	-4,61	0	0	-4,61	-4,61
0	1	35	Familiar	MASCULINO	N	CASADO	0		1206	0	0	0	999	999	15	59	863	7	58	18,77	688,57	6,53	8,94	0,19	8,16	-4,61	-4,61	0,22	1606,67	-4,61	-4,61
0	1	25	-	MASCULINO	NO	SOLTERO	0		335	0	0	2	4,9497	5,5	0,9	59	955	5	47	8,09	140	4,94	9,65	0,19	8,97	0	-0,01	0,28	700	-4,61	-4,61
1	1	43	-	MASCULINO	-	CASADO	0		295	0	0	11	0,603	1,1818	0,5102	230	960	3	27	16,05	600	6,4	10,31	0,13	9,66	-0,41	-4,61	0,16	1800	-4,61	-4,61
1	1	112	-	-	-	-	0			0	0	12	0,2887	1,0833	0,2665	104	934	8	78	23,8	943,75	6,85	10,53	0,3	10,23	-0,22	-4,61	0,43	2516,67	-4,61	-4,61
1	1	60	-	FEMENINO	-	CASADO	0			0	0	1	13	4	3,25	228	941	3	202	18,03	2833,33	7,95	-4,61	0,14	-4,61	-4,61	0	0,44	8500	-4,61	0
3	1	35	Familiar	MASCULINO	NO	SOLTERO	0		264	0	0	8	1,4079	1,625	0,8664	93	972	5	92	5,97	464	6,14	10,52	0,08	10,01	0	0	0,21	2320	-4,61	-4,61
0	1	46	-	MASCULINO	-	SOLTERO	0			0	0	5	3,5777	2,6	1,376	80	946	4	35	0	475	6,16	9,54	0,55	8,85	-0,51	0	0	0	-4,61	0
1	1	112	-	-	-	-	0			0	0	10	0,6749	1,3	0,5192	124	954	2	6	0	650	6,48	7,65	0,41	7,65	-4,61	0	0	0	-4,61	-4,61
0	1	34	Familiar	MASCULINO	N	SOLTERO	0			0	0	0	999	999	15	49	974	4	48	3,49	264,75	5,58	10,33	0,01	9,69	0	-4,61	0,22	1059	-4,61	-4,61
1	0	28	-	MASCULINO	-	CASADO	0		412	0	0	11	0,4045	1,1818	0,3423	97	972	3	86	0	366,67	5,9	9,3	0,37	8,92	0	-4,61	0	0	-4,61	-4,61
0	1	27	-	MASCULINO	-	SOLTERO	0		622	0	0	0	999	999	15	72	909	6	33	14,66	100	4,61	10,06	0,04	9,54	0	0	0,49	600	-4,61	-4,61
0	1	33	-	FEMENINO	-	SOLTERO	0		800	0	0	0	999	999	15	98	960	8	97	29,47	641,63	6,46	8,54	0,17	8,05	-0,51	0	0,48	1711	-4,61	-4,61
0	1	30	-	MASCULINO	-	CASADO	0		1010	0	0	0	999	999	15	43	902	5	31	0	0	-4,61	11,26	0,32	10,56	-0,15	0	0	0	-0,69	-0,69
0	1	31	Familiar	MASCULINO	N	SOLTERO	0		478	0	0	1	13	9	1,4444	70	942	5	30	2,89	674,2	6,51	11,07	0,23	10,6	0	0	0,06	1685,5	-4,61	-4,61
0	1	56	-	MASCULINO	-	CASADO	0		566	0	0	0	999	999	15	120	962	6	119	5,14	433,33	6,07	11,38	0,07	10,73	-4,61	-4,61	0,18	1300	0	-4,61
1	1	44	-	MASCULINO	-	SOLTERO	0		292	0	0	12	0,2887	1,0833	0,2665	42	948	7	35	2,73	200	5,3	11,41	0,09	10,46	0	0	0,31	1400	-4,61	-4,61
1	1	36	-	MASCULINO	-	SOLTERO	0		1086	0	0	6	0,9832	2,1667	0,4538	88	947	5	18	5,45	160	5,08	9,12	0,03	8,48	0	-4,61	0,48	800	-4,61	-4,61
0	1	54	-	MASCULINO	-	CASADO	0		300	0	0	0	999	999	15	201	974	4	75	19,52	937,5	6,84	10,65	0,09	10,11	-0,41	0	0,27	3750	-4,61	-4,61
0	1	52	Familiar	MASCULINO	I	SOLTERO	0		292	0	0	0	999	999	15	89	896	5	80	28,25	900	6,8	9,38	0,16	8,83	-0,69	-4,61	0,4	2250	-4,61	-4,61
0	1	49	Familiar	MASCULINO	N	SOLTERO	0		817	0	0	0	999	999	15	91	969	3	32	11,51	266,67	5,59	9,9	0,21	9,26	-4,61	-4,61	0,26	800	-4,61	-4,61
0	1	44	Familiar	MASCULINO	NO	SOLTERO	0		264	0	0	0	999	999	15	217	974	7	30	16,1	1808,57	7,5	10,07	0,55	8,85	-4,61	-4,61	0,18	6330	-4,61	-4,61
1	1	112	-	-	-	-	0			0	0	12	0,2887	1,0833	0,2665	127	971	5	64	16,3	996	6,9	9,96	0,26	9,68	-0,69	-4,61	0,24	4980	-4,61	-4,61
0	1	35	-	MASCULINO	-	CASADO	0		292	0	0	0	999	999	15	142	973	7	123	38,83	1335,71	7,2	9,5	0,33	9,02	0	-4,61	0,74	4675	-4,61	-4,61
1	1	40	-	MASCULINO	-	CASADO	0		636	0	0	9	0,441	1,2222	0,3608	89	962	5	49	10,98	911	6,81	11,84	0,38	11,17	-0,34	0	0,36	4555	0	-4,61
3	1	35	-	FEMENINO	-	CASADO	0		400	0	0	5	2,51	2,6	0,9654	68	952	6	67	0,25	491,67	6,2	10,52	0	10,02	-0,69	0	0,02	2950	-4,61	-4,61
1	1	33	-	MASCULINO	-	SOLTERO	0		2258	0	0	6	1,3292	2,1667	0,6135	101	959	6	39	22,59	2406,67	7,79	11,17	0,45	10,49	-0,51	0	0,29	4813,33	-4,61	-0,69
1	1	32	-	MASCULINO	-	SOLTERO	0			0	0	9	0,527	1,4444	0,3649	91	971	3	18	0	266,67	5,59	9,11	0	8,83	-0,41	0	0,07	0	-4,61	-4,61
0	1	37	Familiar	FEMENINO	NO	SOLTERO	0		264	0	0	0	999	999	15	88	961	5	67	0,82	106	4,66	8,97	0	8,58	-0,22	-4,61	0,06	530	-4,61	-4,61
3	1	31	-	FEMENINO	-	CASADO	0		600	0	0	4	2,8284	3	0,9428	102	952	3	27	0	400	5,99	8,1	0	7,39	-0,69	-4,61	0	0	-4,61	-4,61
0	1	26	-	MASCULINO	NO	SOLTERO	0		629	0	0	0	999	999	15	87	946	6	32	4,37	333,33	5,81	11,66	0,14	10,81	-4,61	-4,61	0,24	2000	-4,61	-4,61
3	1	27	Propia	MASCULINO	NO	SOLTERO	0		350	0	0	5	2,0736	2,4	0,864	40	946	4	39	14,43	150	5,01	11,7	0,03	11,01	-4,61	-4,61	0,4	600	-4,61	-4,61
3	1	27	-	MASCULINO	NO	SOLTERO	0		525	0	0	2	7,7782	6,5	1,1966	125	579	6	32	0	66,67	4,2	8,59	0,32	8,19	0	0	0,01	0	-4,61	-4,61
1	1	28	-	FEMENINO	NO	SOLTERO	0		935	0	0	8	0,9161	1,625	0,5638	30	943	3	22	0	133,33	4,89	-4,61	0,39	-4,61	-4,61	0	0	0	-4,61	-4,61
1	1	60	-	MASCULINO	-	CASADO	0		3858	0	0	10	0,4216	1,2	0,3514	182	795	6	61	29,2	2244,2	7,72	7,58	0,6	6,81	-0,69	-4,61	0,67	6732,61	-4,61	-4,61
0	1	29	-	FEMENINO	-	CASADO	0		695	0	0	2	5,6569	5	1,1314	61	947	1	0	0	400	5,99	-4,61	0,26	-4,61	-4,61	-4,61	0	0	-4,61	-4,61
0	1	45	-	FEMENINO	-	SOLTERO	0			0	0	0	999	999	15	154	974	6	153	1,98	833,33	6,73	8,47	0,03	7,93	-0,41	-4,61	0,07	5000	0	-4,61
0	1	43	Familiar	FEMENINO	N	VIUDO	0		292	0	0	0	999	999	15	92	941	5	14	0	220	5,39	10,24	0	9,47	-0,22	-0,04	0,15	0	-4,61	0
0	1	46	-	MASCULINO	-	CASADO	0		702	0	0	0	999	999	15	46	949	2	45	93,63	300	5,7	10,46	0,15	9,94	-0,69	0	0,91	600	-4,61	-4,61
0	1	55	Familiar	MASCULINO	NO	SOLTERO	0		264	0	0	0	999	999	15	135	965	5	75	0,92	700	6,55	10,85	0,26	10,52	0	-1,3	0,03	3500	-4,61	0
1	1	52	-	MASCULINO	-	CASADO	0		1412	0	0	9	0,5	1,3333	0,375	109	950	6	29	24,88	1166,67	7,06	10,1	0,44	8,42	-4,61	0	0,3	7000	-4,61	-4,61
0	1	42	-	MASCULINO	-	CASADO	0		295	0	0	0	999	999	15	83	952	5	59	23,47	320	5,77	7,63	0,22	6,97	-0,69	0	0,16	1600	-4,61	-4,61
1	0	40	-	MASCULINO	-	SOLTERO	0		300	0	0	8	0,5345	1,5	0,3563	11	932	2	82	0	300	5,7	10,37	0	9,7	-0,34	-0,15	0	0	-4,61	-0,41
0	1	32	-	MASCULINO	-	SOLTERO	0		1112	0	0	5	3,5777	2,6	1,376	55	953	3	31	0	133,33	4,89	7,85	0	7,61	0	0	0	0	-4,61	-4,61
0	1	32	-	FEMENINO	-	CASADO	0		683	0	0	0	999	999	15	81	945	2	65	45,24	690	6,54	8,99	0,44	8,16	0	-4,61	0,66	1380	-4,61	-4,61
0	1	27	-	MASCULINO	NO	SOLTERO	0		409	0	0	0	999	999	15	119	971	5	118	20,66	944	6,85	5,4	0,19	4,32	-4,61	-0,04	0,2	4720	-4,61	-4,61
0	1	45	Familiar	FEMENINO	NO	SOLTERO	1		744	0	0	0	999	999	15	92	959	3	37	3,56	3666,67	8,21	9,81	0,19	9	-0,51	-4,61	0,03	11000	-4,61	-4,61
3	1	56	Familiar	FEMENINO	I	SOLTERO	0			0	0	1	13	6	2,1667	219	974	5	123	1,13	456	6,12	10,75	0,03	9,97	0	0	0,06	2280	-4,61	-4,61
0	1	49	Familiar	MASCULINO	N	SOLTERO	0		3000	0	0	0	999	999	15	200	972	6	62	0,11	2435	7,8	-4,61	0,03	-4,61	-4,61	0	0,01	14610	-4,61	-4,61
0	1	34	Familiar	FEMENINO	N	CASADO	0		298	0	0	0	999	999	15	83	950	3	6	0	200	5,3	7,57	0,31	6,78	0	-4,61	0	0	-4,61	-4,61
0	1	32	-	MASCULINO	-	SOLTERO	0		970	0	0	3	4,1633	4,3333	0,9608	97	955	4	40	31,18	1417,5	7,26	10,35	0,36	9,62	-4,61	-4,61	0,33	5670	-4,61	-4,61
0	1	34	-	MASCULINO	-	SOLTERO	0		576	0	0	0	999	999	15	94	964	5	88	11,49	280	5,63	8,81	0,28	8,81	0	-0,21	0,21	1400	-4,61	-4,61
0	1	36	Familiar	MASCULINO	N	SOLTERO	0		817	0	0	0	999	999	15	65	887	4	24	10,22	287,5	5,66	9,38	0,04	8,64	0	-4,61	0,26	1150	-4,61	-4,61
0	1	40	-	MASCULINO	-	CASADO	0		482	0	0	0	999	999	15	86	949	6	51	26,46	420,33	6,04	-4,61	0,18	-4,61	-4,61	-4,61	0,52	1261	-4,61	-4,61
1	1	37	-	FEMENINO	-	DIVORCIADO	0		293	0	0	2	1,4142	2	0,7071	123	959	3	12	0	200	5,3	8,92	0	8,63	-0,41	0	0	0	-4,61	-4,61
0	1	34	-	MASCULINO	-	CASADO	0			0	0	0	999	999	15	79	950	7	77	39,32	677,14	6,52	9,3	0,37	8,61	-0,69	-4,61	0,35	1580	-4,61	-4,61
0	1	33	-	FEMENINO	-	SOLTERO	0		589	0	0	0	999	999	15	66	954	9	65	4,22	442,22	6,09	9,02	0,04	8,73	-0,69	-4,61	0,09	1326,67	-4,61	-4,61
3	1	57	-	FEMENINO	-	CASADO	0		331	0	0	3	4,3589	4	1,0897	250	974	5	120	25,7	2840	7,95	8,31	0,47	8,15	0	-4,61	0,44	7100	-4,61	-4,61
3	1	27	Familiar	FEMENINO	N	SOLTERO	0			0	0	4	4,5	3,25	1,3846	68	953	5	67	46,99	1998	7,6	10,76	0,46	10,34	0	-4,61	0,25	4995	-4,61	-4,61
1	1	39	Familiar	MASCULINO	N	CASADO	0		706	0	0	6	1,2649	2	0,6325	116	907	7	100	20,74	328,57	5,79	9,26	0,14	8,78	-0,29	0	0,32	1150	-4,61	-4,61
0	1	29	-	FEMENINO	-	CASADO	0		950	0	0	0	999	999	15	60	877	10	57	13,46	450	6,11	10,4	0,38	10	-0,69	0	0,39	1500	-4,61	-4,61
3	1	48	-	FEMENINO	-	CASADO	0		548	0	0	5	2,0736	2,6	0,7976	52	880	5	29	14,29	460	6,13	9,46	0,19	9,35	-0,41	-4,61	0,37	1150	-4,61	-4,61
1	1	36	-	MASCULINO	-	UNION LIBRE	0		292	0	0	10	0,483	1,3	0,3716	61	954	8	36	13,9	333,36	5,81	9,74	0,07	9,06	-0,69	-4,61	0,15	1333,43	-4,61	-4,61
0	1	112	-	-	-	-	0			0	0	0	999	999	15	46	953	5	35	4,59	300	5,7	-4,61	0,23	-4,61	-4,61	0	0,08	1500	-4,61	-4,61
3	1	36	-	MASCULINO	-	CASADO	0		522	0	0	7	1,069	1,8571	0,5756	99	904	5	77	4,55	704	6,56	5,81	0,19	-4,61	-4,61	0	0,07	3520	-4,61	0
0	1	25	Familiar	MASCULINO	N	CASADO	0		462	0	0	2	6,364	6,5	0,9791	37	908	3	8	0	1,67	0,51	10,59	0,42	9,96	0	0	0	0	-4,61	0
3	1	31	-	FEMENINO	-	CASADO	0		400	0	0	1	13	13	1	55	946	6	54	9,05	266,67	5,59	8,47	0,05	8,3	-0,41	0	0,19	1600	-4,61	-4,61
3	1	28	Familiar	FEMENINO	N	CASADO	0		936	0	0	5	3,5777	2,6	1,376	92	967	7	88	0	314,29	5,75	9,74	0	9,39	-0,69	-4,61	0	0	-4,61	-4,61
0	1	44	-	MASCULINO	NO	SOLTERO	0		926	0	0	0	999	999	15	214	971	7	111	1,28	634,29	6,45	9,34	0,19	9,3	0	0	0,08	4440	-4,61	-4,61
0	1	31	-	MASCULINO	NO	SOLTERO	0			0	0	0	999	999	15	184	974	4	183	1,25	5560	8,62	9,09	0,03	7,89	-0,69	0	0,08	22240	-4,61	-4,61
0	1	31	Familiar	MASCULINO	N	CASADO	0		473	0	0	0	999	999	15	94	924	3	93	0	0	-4,61	9,77	0,18	9,35	-0,51	0	0	0	-4,61	-4,61
1	1	51	-	FEMENINO	-	CASADO	0		590	0	0	9	1,0138	1,4444	0,7019	146	934	9	103	26,41	1819,5	7,51	6,47	0,32	5,73	-0,69	0	0,42	5458,49	-4,61	-4,61
3	1	38	-	MASCULINO	-	SOLTERO	0		303	0	0	8	1,7678	1,625	1,0879	70	971	3	69	17,62	1073,33	6,98	-4,61	0,3	-4,61	-4,61	-4,61	0,15	3220	-4,61	-4,61
1	1	40	Familiar	MASCULINO	N	CASADO	0		295	0	0	7	1,215	1,8571	0,6542	93	933	3	45	0	0	-4,61	8,32	0,27	8,04	0	-4,61	0	0	-4,61	-4,61
1	0	36	-	MASCULINO	-	DIVORCIADO	0		292	0	0	11	0,4045	1,1818	0,3423	122	974	2	121	0	650	6,48	9,68	0	9,14	0	-0,49	0	0	-4,61	-4,61
1	1	35	-	MASCULINO	-	CASADO	0		525	0	0	9	0,5	1,3333	0,375	123	798	4	122	8,61	1425	7,26	9,42	0,17	-4,61	-4,61	0	0,08	5700	-4,61	-4,61
1	1	32	-	MASCULINO	-	CASADO	0		312	0	0	4	1,4142	2	0,7071	85	962	7	84	27,45	711,67	6,57	6,06	0,24	5,35	0	-4,61	0,35	1660,56	-4,61	-4,61
3	1	29	-	FEMENINO	-	CASADO	0		700	0	0	6	2,0412	2,1667	0,9421	101	955	6	100	3,08	386,66	5,96	8,22	0,02	7,58	0	0	0,22	2319,98	-4,61	-4,61
0	1	32	Propia	MASCULINO	N	CASADO	0		798	0	0	0	999	999	15	178	966	3	27	0	266,67	5,59	8,89	0,45	8,13	0	-4,61	0,02	0	-4,61	-4,61
0	1	42	Familiar	MASCULINO	NO	CASADO	1		2820	0	0	0	999	999	15	183	850	3	142	22,93	1116,67	7,02	6,75	0,1	6,75	0	-0,02	0,12	3350	0	-4,61
1	1	53	-	FEMENINO	-	DIVORCIADO	0		572	0	0	10	0,6749	1,3	0,5192	94	962	2	88	34,19	1000	6,91	10,02	0,09	9,81	0	-4,61	0,23	2000	-4,61	-4,61
1	1	30	-	MASCULINO	-	SOLTERO	0			0	0	10	0,6749	1,3	0,5192	37	572	7	35	5,86	344,71	5,84	8,23	0,06	8,23	0	0	0,22	1206,5	-1,1	-4,61
1	1	41	FAMILIAR	FEMENINO	-	CASADO	1	795	2315	0	0	11	0,4045	1,1818	0,3423	130	970	3	99	0	692,51	6,54	-4,61	0,4	-4,61	-4,61	-4,61	0	0	-4,61	-4,61
1	1	35	-	MASCULINO	-	CASADO	0		427	0	0	10	0,6749	1,3	0,5192	116	647	5	115	27,84	457,79	6,13	9,69	0,2	9,51	-0,69	0	0,33	2288,93	-4,61	-4,61
3	1	35	-	MASCULINO	-	CASADO	0		292	0	0	4	1,7078	3,25	0,5255	32	940	6	31	7,65	200	5,3	-4,61	0,03	-4,61	-4,61	-4,61	0,12	600	-4,61	0
0	1	30	Familiar	MASCULINO	N	SOLTERO	0		616	0	0	0	999	999	15	103	972	3	69	0	100	4,61	10,13	0,27	9,77	-0,41	-4,61	0	0	-4,61	-4,61
0	1	36	-	FEMENINO	-	SOLTERO	0		405	0	0	0	999	999	15	120	964	4	119	19,7	353,01	5,87	8,76	0,03	9,04	-4,61	-4,61	0,17	1412,04	-4,61	-4,61
3	1	30	Familiar	MASCULINO	N	CASADO	0		295	0	0	8	1,4079	1,625	0,8664	85	972	3	84	21,62	1166,67	7,06	10,86	0,31	10,22	-0,41	-4,61	0,32	3500	-4,61	-4,61
0	1	33	-	FEMENINO	-	CASADO	0		1087	0	0	0	999	999	15	72	954	2	53	21,61	250	5,52	10,15	0,41	9,15	-4,61	-4,61	0,31	500	-4,61	-4,61
0	1	38	Familiar	FEMENINO	N	DIVORCIADO	0		534	0	0	0	999	999	15	29	936	3	28	10,73	266,67	5,59	10,66	0,21	10,59	0	-4,61	0,34	800	-4,61	-4,61
0	1	39	-	FEMENINO	-	SOLTERO	0		400	0	0	0	999	999	15	66	964	6	65	6,81	333,33	5,81	9,64	0,04	9,24	-0,29	-4,61	0,39	2000	-4,61	-4,61
1	1	47	-	FEMENINO	-	CASADO	0		320	0	0	4	1,4142	3	0,4714	146	974	4	137	33,16	861,25	6,76	-4,61	0,11	-4,61	-4,61	-0,01	0,35	3445	-4,61	-0,69
1	1	43	-	FEMENINO	-	CASADO	0			0	0	9	0,527	1,4444	0,3649	99	968	2	93	0	500	6,21	9,05	0,27	8,32	0	-4,61	0	0	-4,61	-4,61
1	1	37	Familiar	MASCULINO	N	SOLTERO	0		413	0	0	11	0,603	1,1818	0,5102	122	969	3	11	11,85	200	5,3	11,16	0,09	10,97	-0,29	0	0,32	600	-4,61	-4,61
0	1	31	Familiar	MASCULINO	N	SOLTERO	0		551	0	0	0	999	999	15	52	972	6	51	3,2	250,83	5,52	9,54	0,04	8,69	0	-4,61	0,14	1505	-4,61	-4,61
1	1	33	Familiar	MASCULINO	NO	SOLTERO	0	400	598	0	0	8	1,0607	1,625	0,6527	49	892	5	33	10,58	178,99	5,19	7,26	0,29	7,44	-0,69	0	0,46	894,95	-4,61	-4,61
1	1	112	-	-	-	-	0			0	0	2	0,7071	2,5	0,2828	51	943	3	20	3,12	466,67	6,15	10,69	0,02	10,23	-0,41	0	0,17	1400	-4,61	-4,61
0	1	112	-	-	-	-	0			0	0	2	5,6569	5	1,1314	36	939	7	35	21,05	186,43	5,23	9,52	0,29	9,04	0	0	0,54	652,5	-4,61	-4,61
1	1	24	-	FEMENINO	-	SOLTERO	0		293	0	0	2	1,4142	2	0,7071	69	938	3	5	0	200	5,3	8,24	0,22	6,49	0	-4,61	0	0	-4,61	-4,61
0	1	34	-	FEMENINO	-	CASADO	0		500	0	0	0	999	999	15	107	967	5	106	29,87	512	6,24	9,68	0,18	8,8	-4,61	0	0,65	1280	-4,61	-4,61
0	1	54	-	MASCULINO	NO	SOLTERO	0		695	0	0	0	999	999	15	138	435	3	12	0	0	-4,61	-4,61	0,66	-4,61	-4,61	-4,61	0	0	-4,61	0
3	1	49	-	FEMENINO	-	CASADO	0		295	0	0	4	3,2016	3,25	0,9851	94	961	8	43	3,42	425	6,05	8,22	0,14	8	0	0	0,11	3400	-4,61	-4,61
0	1	50	-	FEMENINO	-	DIVORCIADO	0		1086	0	0	0	999	999	15	87	974	2	2	0	0	-4,61	9,55	0,03	9,2	-0,41	0	0	0	-4,61	-4,61
1	1	33	Familiar	FEMENINO	D	SOLTERO	0			0	0	8	0,744	1,625	0,4579	91	932	4	90	4,74	100	4,61	-4,61	0,07	-4,61	-4,61	0	0,35	400	-4,61	-4,61
0	1	27	Familiar	FEMENINO	N	SOLTERO	0		600	0	0	0	999	999	15	30	935	4	29	2,62	150	5,01	-4,61	0,01	-4,61	-4,61	0	0,07	600	-4,61	-4,61
