IdNumerico	Ingreso	Edad	Score	Antiguedad
400951984	1276,35	41	939	38
400947040	1003,25	42	966	101
400945416	1229,01	39	951	86
400943767	1247,62	38	938	56
400941142	482,03	39	954	100
400938775	4959,42	41	948	85
400937405	3264,41	42	867	99
400931689	932,93	45	913	65
400926481	980,26	45	957	101
400923652	471,07	41	946	99
400920898	978,53	43	964	44
400919239	1462,78	43	813	104
400916342	1473,83	45	962	99
400915922	1186,44	41	849	85
400914719	3095,1	42	959	106
400909883	3544,34	42	945	77
400908695	471,07	45	974	43
400908521	742,6	112	948	82
400900486	1539,69	42	933	98
400897021	1103,65	42	836	52
400893947	1103,74	46	964	83
400893723	1934,65	43	959	107
400888350	1597,74	41	912	89
400887683	1556,86	112	967	123
400882221	2118,69	44	954	94
400881421	1178,12	38	957	105
400875050	3496,92	44	916	99
400874947	1054,66	37	925	99
400867669	747,6	44	945	174
400857975	982,23	35	948	104
400854949	2744,97	47	935	91
400853529	881,18	45	930	123
400839023	5062,42	44	914	108
400833547	2037,83	42	923	95
400832309	3452,32	45	954	85
400826095	1417,5	52	831	106
400818951	1434,82	45	954	100
400807863	1164,73	48	947	64
400803268	3170,69	43	957	72
400802328	2584,05	38	974	217
400800330	1053,14	46	927	89
400799888	1036,57	112	910	50
400796330	1345,1	46	951	46
400795662	1390,28	45	957	89
400795126	3014,94	112	957	223
400795068	1207,08	46	896	93
400795001	784,68	46	943	58
400791075	940,64	46	711	77
400785887	3173,04	46	928	118
400767513	2409,72	47	860	108
400766044	1194,43	46	942	112
400764718	1025,96	47	891	66
400762266	1851,93	47	953	79
400761698	5123,65	46	953	103
400756086	2280,7	47	969	94
400745212	3901,59	47	919	108
400737847	5384,62	46	933	123
400725131	3142,43	48	944	119
400725131	3278,32	48	965	113
400721692	3386,1	48	969	108
400714432	1989,53	50	848	94
400711099	900,58	49	814	97
400709663	3612,85	49	933	106
400707972	3189,32	49	796	45
400703799	1483,69	49	868	55
400699963	2459,23	49	911	96
400698320	5019,76	49	925	94
400697108	1821,07	49	948	85
400696985	482,03	48	932	33
400695771	482,03	43	0	0
400695466	1616,48	43	972	132
400693933	4662,07	48	966	189
400692265	2077,21	49	974	138
400690640	3326,54	48	941	112
400688826	482,03	34	947	60
400688339	1527,44	49	969	82
400680898	3865,12	48	922	101
400679957	1506,12	50	951	83
400670246	1929,98	58	899	70
400656161	5135,24	50	923	138
400644803	879,5	51	964	106
400644662	482,03	112	942	26
400639233	3197,27	50	974	108
400638441	1166,91	51	764	100
400634044	1029,94	36	955	65
400633160	3593,47	45	884	109
400631404	2885,32	52	924	93
400627550	1349,78	50	425	104
400620704	1889,64	52	931	103
400614400	5265,57	52	938	101
400611224	2132,45	54	963	123
400610366	1414,87	51	930	107
400607008	482,03	52	927	31
400596474	1718,15	48	927	102
400588893	1040,59	54	958	104
400587028	1088,71	53	960	99
400577086	1073,21	53	925	93
400574786	4745,68	52	970	195
400571113	1762,13	51	961	94
400569141	1157,26	54	955	96
400561379	2340,32	52	902	58
400560108	820,39	112	886	86
400557336	482,03	54	939	49
400534673	1925,36	55	967	86
400530366	2213,5	54	435	138
400524161	1842,4	53	897	107
400521548	2085,58	56	964	196
400520722	1859,46	54	946	143
400514477	3214,15	56	917	113
400505012	2246,5	56	924	158
400485637	1829,52	58	728	119
400476883	1610,78	57	925	113
400463733	1412,36	63	941	103
400449633	2154,9	58	945	140
400436390	1844,43	59	925	88
400432407	4177,33	59	894	92
400431953	1055,73	112	942	61
400421657	482,03	61	963	116
400412698	955,26	60	974	222
400408753	4130,3	61	913	82
400392197	1937,42	62	950	120
400386090	2073,97	62	936	96
400377420	1128,22	63	962	95
400348082	5250,46	64	920	101
400278008	1764,22	28	900	67
400229472	1064,13	65	890	53
400108205	1457,91	65	890	33
302216601	1362,65	26	894	35
302216601	1333,96	26	895	38
302140454	482,03	27	895	95
302113311	1115,1	26	147	58
302087853	1980,71	24	917	52
302079397	1303,21	27	902	56
302057872	1349,68	28	925	100
302031471	1239,36	28	860	83
302029582	1630,86	28	955	88
302016688	1650,56	28	938	54
301986444	733,64	29	904	47
301985966	4676,78	29	854	108
301985511	1216,26	32	912	59
301985511	1249,86	32	913	56
301979068	2182,39	30	918	95
301978441	1230,64	29	962	98
301978219	1400,84	28	948	72
301952545	2068,32	27	911	72
301943569	1258,6	30	947	89
301939740	1059,14	25	898	51
301937587	2006,05	29	948	53
301887998	2308,52	27	865	54
301855938	1373,25	29	947	61
301854881	4370,33	30	908	69
301854618	1915,33	29	896	35
301843496	1370,09	29	913	76
301829255	2114,75	31	938	40
301823290	2034,49	25	908	59
301776191	1520,51	28	936	55
301733911	1641,08	31	942	42
301704714	471,07	32	952	82
301696852	1294,84	32	903	32
301695318	1947,57	26	940	72
301651626	4754,74	34	925	105
301649133	1454,4	29	931	36
301639258	1748,72	33	944	57
301633673	482,03	29	0	0
301630760	3674,18	34	912	88
301628632	1505,78	35	932	87
301621660	482,03	34	960	95
301619995	3683,47	34	935	92
301604070	1123,28	34	769	48
301600599	482,03	26	947	56
301591525	1157	28	262	57
301590626	923,58	32	940	64
301584058	1486,33	33	882	104
301573457	2317,43	29	922	86
301561734	1510,73	23	901	39
301561304	2134,61	29	907	40
301554671	1658,39	29	928	91
301525960	3047,29	29	940	41
301522199	2080,36	34	895	73
301519658	1283,31	34	958	69
301487500	2124,92	36	955	89
301474359	1517,17	36	952	80
301458154	2367,35	36	973	57
301454740	1695,48	35	960	82
301443115	2164,28	37	928	72
301439402	482,03	38	944	62
301438206	837,7	35	958	82
301432043	482,03	37	960	106
301413407	2051,93	34	951	76
301410726	1603,11	34	964	110
301406344	2149,97	37	922	97
301397345	2219,15	37	921	100
301396214	1363,83	36	819	101
301373171	1498,32	38	933	31
301369401	4495,2	37	973	131
301363164	937,68	33	974	127
301340428	1580,98	34	942	48
301311775	1237,05	42	945	72
301309365	2339,36	38	963	98
301289195	2893,97	39	946	150
301287546	4779,3	39	930	106
301286746	1944,42	41	935	34
301270609	1116,6	40	874	1
301265054	976,69	42	969	108
301261830	1264,49	42	965	64
301257358	2333,61	39	899	209
301226247	1002,73	38	953	92
301213880	3275,79	40	906	117
301209789	2393,79	42	964	126
301187381	1909,1	37	938	142
301186847	2063,92	43	921	96
301181954	4890,54	42	946	97
301178927	646,57	40	881	96
301174074	2140,73	36	930	140
301172904	482,03	42	952	86
301167193	482,03	41	952	88
301165635	2655,62	42	881	193
301164059	1098,95	41	965	97
301142071	1873,83	31	305	40
301140877	940,03	43	956	91
301134219	1557,47	43	947	72
301120374	1554,24	43	68	37
301110706	3363,34	40	853	55
301109146	2963,42	41	957	172
301099677	2394,82	41	957	85
301098562	950,67	44	946	90
301093043	1296,85	43	885	60
301086401	1456,13	43	954	94
301062295	829,36	44	952	74
301062139	3021,32	44	960	131
301002036	482,03	45	947	119
300993300	2209,19	45	974	142
300976792	1412,06	26	938	59
300974995	1630,46	46	897	96
300965381	1292,17	48	940	31
300961935	1326,31	46	805	41
300960648	1962,21	51	501	102
300933108	804,94	45	974	184
300932837	482,03	42	951	97
300932787	1068,08	47	933	29
300932381	1985,98	45	596	91
300924214	1054,91	47	920	42
300924214	941,84	47	954	39
300920899	2823,89	47	950	53
300915584	2589,55	46	948	99
300914504	2357,36	47	892	41
300913464	819,16	46	950	135
300908811	482,03	49	913	96
300904372	1889,08	48	935	134
300892049	471,07	49	974	37
300879947	1326,08	46	968	99
300879525	1169,1	48	957	274
300876588	2469,96	49	922	99
300868577	482,03	49	275	24
300864303	806,43	49	957	212
300848900	1257,08	49	920	94
300845187	2003,79	49	941	51
300844040	2355,97	52	954	115
300843273	2008,01	49	925	92
300843000	2157,06	50	952	95
300818333	3449,09	50	929	97
300817954	3333,1	49	974	198
300807286	1620,47	50	882	175
300802469	850,29	49	974	282
300789112	4486,09	50	957	250
300776374	1869,54	49	973	99
300773165	915,19	53	932	95
300763596	2519,9	51	868	92
300755139	3878,69	51	610	94
300746179	1023,48	52	523	79
300727708	1118,25	49	951	99
300720869	801,91	52	933	66
300720729	1021,44	53	956	89
300713385	782,31	53	957	86
300711215	3096,94	50	943	151
300708955	913,77	52	953	79
300678380	2013,85	53	941	110
300654696	1254,21	53	946	66
300604808	1907,92	54	937	143
300582251	3522,8	54	754	109
300573052	482,03	54	974	123
300559648	862,18	58	931	86
300558624	1838,24	56	957	102
300552510	978,91	56	934	31
300551868	1425,96	54	850	69
300549672	1838,84	54	904	210
300533767	1856,18	56	952	109
300531019	1823,39	57	909	65
300518255	2080,73	55	974	251
300511169	4286,19	57	515	56
300487634	2340,58	58	801	111
300482833	471,07	57	939	16
300447984	1919,54	58	941	91
300436011	3948,38	57	958	89
300411337	5000,66	60	705	233
300382835	1149,2	64	934	66
300375573	2499,68	61	948	89
300374840	471,07	63	962	74
300370459	3813,04	61	956	240
300317294	1327,8	62	947	72
300301322	1118,02	63	942	115
300300530	4684,45	63	914	101
300246162	1147,43	64	934	123
300081742	1129,92	60	957	100
300051885	1087,42	82	957	201
202020467	1386,59	24	759	45
201966579	1058,81	25	911	57
201963097	1361,81	25	941	51
201934353	1159,98	25	912	62
201934353	1012,3	25	948	59
201911443	1515,79	27	32	26
201908902	1100,88	33	874	1
201885860	1350,12	27	933	30
201870748	887,73	28	893	78
201861697	1966,37	27	957	60
201854668	1138,74	28	956	59
201844958	2044,81	27	941	86
201843992	1822,32	29	927	53
201833092	1338,71	28	905	66
201803061	1134,08	30	840	96
201776911	974,02	29	934	36
201743655	2393,89	28	960	81
201711298	1324,63	31	933	31
201674314	1042,94	31	899	36
201674314	907,95	31	866	30
201673449	1366,02	32	935	29
201668274	1013,12	112	957	60
201659695	1218,63	30	953	54
201657244	1379,02	32	958	93
201647500	2510,63	33	954	64
201647294	1150,07	112	915	95
201646460	1300,77	32	906	40
201612686	2051,7	33	944	80
201608841	1282,55	33	945	95
201603925	1259,3	32	907	58
201596418	770,39	33	901	32
201589405	1053,8	34	947	82
201581204	1622,35	112	943	106
201578986	3593,58	27	953	94
201570579	1421,56	30	893	49
201568599	482,03	33	956	88
201548260	2057,1	36	974	92
201535036	1368,88	35	909	94
201517398	2666,75	35	974	130
201501699	2082,93	34	934	29
201497989	1331,73	36	959	81
201482452	1164,7	112	953	92
201481850	2826,47	35	690	66
201477395	1086,36	37	874	1
201459070	1928,62	36	954	93
201452133	2253,97	32	950	87
201420213	482,03	38	951	56
201386034	1323,68	38	958	63
201381712	1088,9	37	955	83
201375805	2453,62	37	974	66
201367661	909,09	39	972	93
201364858	2033,41	35	944	59
201358363	1356,68	39	576	106
201324407	2002,52	38	957	69
201307923	1758,83	39	927	91
201303351	2302,32	40	944	98
201283025	2075,6	39	947	106
201270089	1145,26	39	944	95
201267523	1094,51	40	968	98
201265543	1828,74	41	403	90
201256211	1310,36	40	945	46
201248010	4984,7	41	954	128
201240066	482,03	41	920	64
201220712	1378,93	41	688	95
201211976	2683,96	41	903	71
201194834	3272,24	41	961	96
201194156	471,07	43	889	76
201182250	1577,02	112	956	52
201174612	859,02	42	934	35
201173689	757,72	42	859	50
201173598	3042,06	46	782	62
201172491	947,89	42	974	120
201163797	1836,89	43	941	108
201153277	3118,52	44	375	58
201143278	1193,55	43	904	105
201132578	1069,98	43	950	63
201099801	1078,68	112	932	121
201078524	482,03	44	948	71
201072121	1085,69	46	939	129
201059441	781,14	44	927	95
201057247	1387,72	44	962	138
201050317	1860,47	43	945	98
201003407	1808,81	36	969	97
200993244	1167,42	46	967	187
200991255	1417	48	953	90
200985315	989,28	47	941	45
200984250	1082,92	45	874	1
200966984	4237,33	46	915	109
200965572	981,36	45	943	86
200948719	2081,06	112	919	136
200946796	1479,5	47	935	85
200943199	1351,09	47	919	81
200941979	1806,33	48	958	102
200926319	1039,18	46	733	95
200920700	2015,56	48	968	118
200902872	958,74	49	959	99
200902823	1275,89	48	966	105
200866358	1015,4	57	563	61
200843829	4689,7	43	651	222
200826691	5058,29	49	951	155
200823052	1777,18	55	905	91
200821577	965,51	49	974	107
200801652	1812,2	50	957	180
200776359	1288,48	44	896	89
200763415	482,03	50	933	37
200756450	2255,3	50	35	66
200756450	2029,42	50	213	60
200756336	471,07	33	963	119
200728426	1406,14	51	914	90
200727485	482,03	49	954	97
200718211	2060,39	55	902	95
200713907	1291,12	51	953	111
200683209	1359,4	27	971	119
200678225	2571,09	52	945	103
200678225	1640,53	52	964	97
200657930	1366,8	51	944	79
200642650	1409,66	53	810	95
200641959	1193,34	53	922	60
200607042	1419,66	54	974	259
200602472	1039,92	54	933	73
200599264	1113,27	54	899	87
200577666	1591,1	55	942	65
200570414	1240,49	112	623	163
200563062	1822,18	54	944	64
200555100	1271,41	33	960	81
200548238	1865,68	112	965	115
200531267	1752,37	55	968	139
200528644	1304,85	55	954	73
200519742	1598,8	56	909	108
200510923	909,41	43	974	84
200510584	1505,03	56	956	111
200509909	2092,25	56	962	95
200497386	1894,8	112	939	107
200458081	2176,75	59	963	101
200445187	1975,62	112	941	64
200434488	4634,35	60	968	210
200422418	4245,93	60	795	182
200416261	693,16	59	814	109
200392694	1443,35	59	925	64
200385490	1026,89	59	968	239
200357267	2722,33	62	951	102
200336030	5711,3	57	974	250
200286961	529,54	64	974	129
200281095	1360,36	65	955	104
200122299	843,76	65	956	94
200077055	1075,29	67	874	1
200064343	2039,93	64	219	97
200002541	2857,64	66	818	114
106876063	1110,42	27	879	6
106483985	1497,58	22	916	43
106089469	952,46	26	874	1
106056740	1129,58	22	758	32
106053416	2604,44	35	798	66
106052731	1135,44	26	127	35
105940134	1831,49	22	904	34
105900948	1463,12	24	936	37
105883540	1928,64	23	687	29
105844013	1472,28	23	887	31
105840961	1953,37	25	940	64
105831903	1439,46	26	293	53
105803779	1506,05	25	904	63
105794507	950,23	23	874	1
105777973	987,65	30	852	77
105772289	1258,5	24	904	53
105771455	3456,05	25	909	66
105760557	1353,29	23	931	42
105710503	1636,38	24	913	54
105632137	482,03	25	860	55
105631568	1051,15	22	939	45
105624613	1427,77	24	898	39
105624282	1038,56	25	935	29
105621213	1911,2	23	938	38
105618722	1510,46	25	860	46
105557409	993,75	23	28	33
105557391	994,96	20	854	1
105549455	3206,76	26	351	29
105542609	1026,3	59	946	47
105493134	2133,97	26	589	42
105473979	2032,56	25	938	29
105444590	3281,01	26	563	60
105412381	2300,8	26	681	40
105412035	2833,79	26	914	46
105362792	1586,99	26	940	37
105357610	1041,91	23	933	30
105349807	1114,18	24	893	29
105317937	1479,63	28	770	88
105283592	824,23	26	941	52
105283220	2109,28	23	891	29
105282867	1433,07	27	968	83
105282370	995,83	21	887	18
105277255	1803,34	26	956	59
105266233	1143,16	21	933	34
105262851	1315,24	27	781	18
105253793	1847,91	26	940	50
105230569	1382,76	25	900	46
105222335	792,62	26	871	35
105204325	1068,29	26	948	74
105203640	1596,79	26	932	28
105154173	6061,81	27	944	74
105149744	2097,6	25	957	61
105126817	1361	22	917	1
105120539	1117,25	27	954	86
105116362	1485,68	27	934	31
105112312	935,88	27	816	73
105110746	1040,44	22	879	9
105101216	1473,88	27	940	55
105030605	2192,92	27	961	80
105027031	1603,51	25	900	40
105018808	1561,67	25	946	49
105017362	1459,63	28	943	48
105014898	931,72	25	913	64
105013031	1130,94	38	901	40
104998620	1724,02	27	945	84
104997077	769,93	28	907	41
104995386	1490,13	25	916	79
104981709	5489,81	28	941	52
104977053	1306,79	22	839	38
104972740	2142,36	27	950	44
104972120	1604,77	27	936	38
104956693	482,03	27	890	90
104939988	1256,71	27	898	30
104932991	1848,92	25	937	47
104925227	1363,35	25	897	53
104924931	1050,65	25	949	74
104906102	938,51	27	864	84
104893250	1264,28	31	930	108
104893250	1099,78	31	957	105
104887351	1621,31	29	961	80
104885942	482,03	28	928	92
104858063	1410,87	28	960	83
104856299	716,65	28	934	73
104855606	471,07	28	967	92
104854930	1372,95	28	936	88
104851530	1152,93	27	947	60
104851340	1245,77	21	879	10
104849906	1794,52	26	961	86
104848296	1296,95	28	934	35
104828793	1059,85	23	901	48
104828488	1859,67	28	934	42
104812508	1436,39	28	952	55
104795141	1449	28	947	61
104791066	1295,28	29	653	30
104778840	1315,52	29	948	65
104774369	1996,93	23	942	46
104770581	1411,58	29	953	90
104761077	1487,57	29	934	32
104758958	2028,78	24	939	41
104757828	1132,77	29	296	57
104742812	1486,96	112	898	43
104740667	1049,91	33	853	80
104738059	3364,22	29	941	70
104734892	1160,36	30	896	38
104731773	1400,59	27	909	49
104731104	1967,22	24	941	64
104727276	1600,87	27	924	87
104726708	1577,77	29	973	99
104726286	860,2	27	892	82
104726120	1073,24	25	749	47
104718291	5035,64	27	947	59
104716592	1964,76	26	947	64
104715347	960,2	28	847	30
104713078	997,89	30	889	84
104710876	855,97	28	957	79
104708383	1404,88	29	829	102
104707971	1505,23	112	936	29
104701917	1228,28	28	942	42
104678982	1430,67	23	925	6
104674379	1929,19	24	933	28
104668207	883,54	28	942	49
104664941	1516,82	30	967	80
104663216	1129,75	25	933	34
104657986	1629,2	29	900	74
104657234	1452,93	28	943	30
104657150	1475,05	29	790	43
104657150	1461,2	29	900	46
104647391	879,84	30	957	136
104629522	1615,82	30	952	76
104619523	1335,87	30	956	105
104619135	916,62	30	811	74
104618590	1341,21	30	917	2
104614722	482,03	30	956	98
104614235	1154,36	33	938	40
104609698	482,03	26	0	0
104602479	1851,76	25	889	34
104596101	1407,77	30	945	96
104591219	2266	30	921	81
104591045	1279,71	31	950	78
104590229	1944,83	30	937	41
104586466	1972,56	25	949	85
104578190	482,03	31	946	39
104574413	482,03	29	952	86
104574355	1283,84	28	890	42
104559950	914,63	30	955	94
104557293	482,03	27	942	48
104552963	1014,99	28	945	65
104552807	932,81	26	938	39
104551403	1461,22	23	940	61
104548599	3085,4	30	946	58
104534375	2133,54	24	897	66
104518766	1297,72	31	960	90
104516869	1534,56	31	943	48
104515283	818,62	28	956	52
104512314	1587,78	25	900	49
104507165	1793	24	938	36
104502828	1281,95	28	909	60
104500400	3623,22	31	925	93
104497474	1421,1	29	910	66
104490768	1321,2	29	902	40
104487640	1155,68	28	956	91
104484589	1369,17	33	484	44
104484357	1106,16	30	931	96
104482740	2194,21	30	847	118
104479431	2191,04	29	947	111
104473954	772,16	29	947	61
104473152	900,89	30	911	39
104472378	482,03	27	957	89
104466198	2684,95	22	888	18
104459318	1540,94	30	626	60
104454962	1817,59	29	901	46
104451463	1930,18	30	906	49
104446794	1402,25	31	946	89
104444237	482,03	25	0	0
104443080	1318,34	30	940	43
104439526	1396,44	24	933	21
104437512	1583,91	25	941	70
104437165	1330,66	30	901	55
104436720	1325,63	30	657	42
104434329	1519,23	27	745	39
104433636	1629,15	26	934	31
104432661	3108,38	25	944	59
104430582	1198,83	30	962	88
104429865	2242,73	25	937	33
104418488	1972,65	31	954	78
104414347	1118,23	31	939	79
104414321	2614,67	31	899	48
104414271	968,73	31	950	109
104403936	1026,95	26	941	57
104402755	482,03	31	936	45
104391750	913,7	30	896	37
104388384	1615,43	25	897	56
104385463	1070,89	32	913	95
104382668	3155,84	24	900	63
104378088	1314,38	31	957	73
104373899	1213,95	31	938	29
104370796	1542,31	31	949	87
104366075	1115,2	28	972	101
104363817	1366,28	26	945	42
104363064	1791,05	32	962	90
104339817	1374,81	31	898	104
104334685	1126,81	31	911	51
104329537	1995,09	31	940	85
104319413	3287,21	31	961	127
104310297	1943,62	31	959	83
104305248	1929,15	33	911	53
104304738	1461,76	29	931	21
104303425	2159,33	31	921	86
104303425	2182,97	31	951	83
104299722	1949,15	34	907	58
104296819	1926,5	31	470	78
104293212	1423,31	32	928	105
104290879	1596,14	43	941	46
104290192	1440,44	25	884	14
104289442	1469,68	29	961	94
104288477	1587,12	32	934	32
104286786	482,03	28	0	0
104286240	1201,16	31	912	49
104280201	3200,82	27	826	74
104275276	1217,77	31	974	85
104264072	1146,86	26	894	29
104263207	1936,03	26	899	65
104261219	932,65	31	940	71
104257712	2080,39	33	941	91
104255666	980,33	32	949	75
104251640	651,74	32	944	79
104245568	995,54	32	961	65
104239173	3213,85	33	791	79
104237474	1277,33	31	701	94
104226592	1806,14	26	952	28
104225677	933,7	26	930	14
104222849	4266,82	32	872	86
104220892	3123,67	32	861	135
104219449	2231,25	31	948	61
104219423	482,03	33	953	82
104219191	2605,3	33	901	46
104219175	4502,73	31	964	93
104215389	1436,4	25	890	33
104214978	871,11	32	951	78
104204904	4241,71	24	952	54
104202577	1364,77	27	933	44
104195334	1027,23	32	879	6
104181516	2621,77	32	944	76
104177803	1524,28	27	898	56
104176391	2038,47	33	934	81
104173505	1009,55	27	965	72
104171541	995,26	28	956	89
104170188	1780,49	26	679	62
104167168	1315,66	28	924	88
104166624	1183,38	33	924	74
104166319	1390,26	26	940	30
104164637	2416,43	29	925	99
104163001	482,03	26	831	40
104161039	2097,66	27	895	82
104159041	1081,63	29	957	87
104156542	4524,41	24	911	36
104155973	919,22	62	956	89
104155494	1892,76	32	945	81
104154216	1914,5	34	448	44
104151295	1042,36	26	938	39
104138185	482,03	32	966	110
104133210	940,87	33	932	47
104133210	902,87	33	847	44
104131552	1252,05	25	891	25
104119797	889,62	33	962	102
104112982	3479,46	27	948	84
104111679	1561,79	29	952	88
104105143	769,41	33	942	73
104094909	1915,48	32	957	86
104093570	1969,6	33	867	62
104090246	699,69	33	879	5
104087234	1595,43	31	940	32
104086798	4006,89	35	947	76
104082706	1979,06	34	825	105
104079322	482,03	34	964	109
104077920	3065,12	32	892	36
104074547	932,51	32	959	93
104067558	2176,99	22	938	37
104067558	2820,78	22	900	40
104067152	2267,72	31	954	72
104063755	2110,09	29	922	81
104062872	1450,8	28	944	114
104055207	3393,3	32	922	88
104050885	3755,56	33	952	88
104045281	729,34	28	947	83
104043971	1524,71	28	923	97
104041553	1274,47	27	945	70
104040654	964,93	30	942	66
104039193	1105,24	28	942	47
104034681	1607,02	27	937	32
104031901	1312,3	29	941	57
104030200	471,07	27	0	0
104027826	1304,44	28	935	50
104027701	1521,24	31	940	69
104023593	1499,97	34	962	85
104020607	3525,85	32	927	92
104014642	482,03	34	939	54
104013388	1282,51	34	686	73
104009477	482,03	35	950	82
104008040	1460,72	27	939	44
104003801	1888,4	34	932	99
103999876	1975,26	27	897	37
103998100	1480,17	36	956	89
103997623	482,03	36	929	43
103997128	2154,29	29	928	88
103991832	1491,5	31	941	93
103991287	1632,24	34	927	91
103990040	4179,17	30	916	62
103986048	2240,8	33	890	89
103985321	973,59	34	936	97
103984316	5148,94	34	628	110
103983656	1023,93	31	974	62
103976577	1150,01	28	922	71
103969846	1516,95	34	955	80
103960068	814,54	32	918	62
103959888	3133,88	32	930	114
103955530	1376,42	33	940	91
103954913	1954,12	33	925	113
103950226	2464,55	35	974	104
103945838	3770,32	29	746	108
103943437	1025,31	29	957	73
103943320	1599,81	26	942	42
103942694	2151,15	34	958	103
103942371	783,48	24	861	1
103933040	1263,26	24	931	30
103931788	1882,35	34	966	107
103931028	1303,37	30	917	71
103929576	1076,7	28	914	42
103923223	2061,79	33	920	73
103920351	482,03	28	942	42
103917720	482,03	34	971	98
103916953	2327,21	28	957	89
103912846	1995,6	29	956	63
103906962	972,69	29	864	77
103905998	1286,41	31	959	88
103903043	1053,27	29	940	61
103901724	1939,6	29	910	69
103898763	1805,95	29	937	49
103893053	941,49	35	932	31
103891719	837,79	30	959	96
103891602	1332,48	27	878	40
103891552	3750,38	33	952	113
103889440	482,03	35	930	79
103887139	1528,39	38	954	105
103885695	2076,41	30	702	39
103884029	1869,89	27	938	32
103881728	3261,55	33	930	54
103878559	1267,25	35	915	80
103877601	3254,39	30	958	83
103876520	3545,94	28	892	32
103875233	1937,48	27	868	55
103874244	1439,94	34	946	75
103873576	1589,04	38	950	82
103872438	1096,49	32	292	38
103868865	4377,55	40	918	70
103866224	1053,7	33	972	107
103866091	1242,07	34	650	95
103861555	964,34	29	971	89
103858353	1108,37	27	935	30
103858247	3489,67	34	957	98
103854014	1338,28	32	898	49
103854014	1369,09	32	938	46
103849188	2110,39	29	940	32
103848073	608,74	21	889	14
103847208	1924,56	24	942	47
103843918	1874,69	33	953	109
103835682	2113,54	30	902	43
103829883	482,03	19	0	0
103828802	918,76	32	928	93
103825410	2097,95	34	962	98
103820932	1489,94	36	914	87
103820882	1066,69	30	847	72
103820361	2011,11	33	861	101
103818043	1387,06	34	923	42
103816427	1454,14	32	906	49
103815460	3337,25	35	974	139
103814281	3320,79	29	922	51
103810040	1042,96	32	972	101
103808440	1926,61	36	930	92
103800595	3874,51	30	935	98
103798732	482,03	32	0	0
103795647	1166,42	36	955	112
103795217	1000,5	30	938	29
103795175	482,03	26	928	17
103790390	3418,44	30	962	110
103789178	2070,54	36	916	78
103787180	1903,42	36	944	57
103786455	1797,69	29	889	47
103783536	4529,55	34	896	99
103780771	1229	30	956	83
103780714	3733,53	30	850	107
103778460	482,03	29	958	77
103777785	2338,47	39	930	79
103775318	1184,77	112	926	69
103775177	2101,08	112	936	68
103775029	1589,9	30	964	93
103772711	1155,33	30	922	97
103765038	3364,17	32	939	81
103764783	3282,13	33	854	100
103764312	1221,73	32	953	89
103756334	975,47	31	924	80
103742813	4235,04	29	945	79
103742417	1589,12	38	934	64
103711925	3809,16	28	914	66
103710984	2006,06	30	850	81
103706958	1030,87	30	957	95
103705281	2469,91	35	934	100
103703872	1383,2	32	931	35
103701769	1076,42	43	783	60
103701645	1537,55	37	927	103
103701579	1040,26	112	358	4
103694774	1234,74	35	896	55
103690046	4514,63	39	945	173
103686150	1765,82	37	908	92
103673729	1380,58	31	952	69
103670675	1166,07	36	576	33
103669818	1292,61	31	969	86
103669784	3724,37	32	626	94
103663944	1606,54	31	960	106
103660775	1532,34	31	943	49
103660189	1267,98	37	919	82
103656799	1107,56	38	968	101
103652376	1844,59	30	887	89
103652129	482,03	36	846	49
103651527	3421,24	31	912	83
103643748	1438,54	37	971	213
103643623	482,03	37	961	159
103642336	554,46	37	955	77
103641684	1314,72	30	917	77
103638805	4379,52	32	967	110
103633442	2766,91	38	948	79
103632360	1094,45	37	926	82
103629325	1375,31	32	941	57
103626347	1189,8	38	960	98
103622676	2142,26	37	937	37
103608048	1345,98	25	936	39
103604476	1378,76	33	972	110
103599627	1371,41	31	932	31
103594636	3180,95	36	868	95
103594586	1103,56	25	937	49
103592788	1077,96	36	604	94
103591418	3874,97	36	971	133
103587234	2006,2	37	934	93
103587234	2037,75	37	961	90
103581427	1641,63	27	927	95
103574364	1051,38	25	764	31
103569596	1434,61	28	926	123
103566022	1397,53	37	953	96
103565230	1890,85	36	957	89
103565123	1213,02	32	948	66
103563748	4799,97	38	952	65
103562971	1589,26	36	812	47
103561940	2000,87	31	955	68
103561627	1379,51	32	931	100
103561072	4480,72	33	863	103
103556775	3149,91	112	942	59
103554853	1747,18	41	960	128
103553251	1377,52	32	942	36
103553103	2645,22	38	922	83
103551891	872,41	37	938	40
103547873	1411,64	32	955	129
103546206	719,67	32	937	79
103540936	2478,55	31	940	62
103540555	916,61	38	686	109
103539706	1578,44	41	886	94
103539573	889,62	34	924	82
103539375	482,03	41	943	29
103524617	945,2	39	926	89
103518676	2510,03	31	948	55
103517959	1369,43	38	952	113
103501219	1337,75	31	899	64
103496527	2251,43	36	678	121
103481891	1979	39	769	93
103481388	1058,16	33	903	82
103471579	1628,04	38	935	94
103469227	1127,84	39	952	89
103466017	4218,96	39	900	81
103457537	2208,66	35	921	71
103453049	1600,43	35	925	92
103450326	1310,66	39	954	95
103439154	1113,75	33	923	95
103437497	1696,55	37	760	119
103434981	1914,19	38	926	83
103432373	1914,08	28	907	73
103432043	1095,04	33	958	85
103426847	4044,3	29	765	53
103426581	1346,53	41	956	88
103424909	958,25	32	884	11
103424446	475,44	36	940	62
103418356	1479,55	33	926	86
103410916	3136,28	28	940	53
